Team,period,Rating,Country
Inter de Limeira,2025-08-30,1669.9,Brazil
Inter de Limeira,2025-09-03,1647.59,Brazil
Inter de Limeira,2025-09-06,1679.64,Brazil
Inter de Limeira,2025-09-13,1702.84,Brazil
Inter de Limeira,2025-09-20,1707.11,Brazil
Inter de Limeira,2026-01-11,1708.22,Brazil
Inter de Limeira,2026-01-15,1700.28,Brazil
Inter de Limeira,2026-01-17,1682.53,Brazil
Inter de Limeira,2026-01-22,1670.33,Brazil
Inter de Limeira,2026-01-24,1665.36,Brazil
Inter de Limeira,2026-01-29,1671.9,Brazil
Inter de Limeira,2026-01-31,1674.4,Brazil
Inter de Limeira,2026-02-07,1655.88,Brazil
Inter de Limeira,2026-02-11,1652.69,Brazil
Inter de Limeira,2026-02-14,1665.54,Brazil
Inter de Limeira,2026-02-18,1668.05,Brazil
Inter de Limeira,2026-02-22,1668.49,Brazil
Inter de Limeira,2026-02-26,1654.88,Brazil
Inter de Limeira,2026-02-28,1663.84,Brazil
Inter de Limeira,2026-03-07,1594.24,Brazil
Inter de Limeira,2026-04-05,1631.57,Brazil
Inter de Limeira,2026-04-12,1654.62,Brazil
Inter de Limeira,2026-04-18,1684.24,Brazil
Inter de Limeira,2026-04-26,1667.9,Brazil
Inter de Limeira,2026-05-03,1653.86,Brazil
Inter de Limeira,2026-05-12,1683.18,Brazil
Inter de Limeira,2026-05-19,1709.44,Brazil
Inter de Limeira,2026-05-24,1710.48,Brazil
Inter de Limeira,2026-05-31,1712.55,Brazil
Inter de Limeira,2026-06-14,1709.07,Brazil
Inter de Limeira,2026-06-21,1714.17,Brazil
Inter de Limeira,2026-06-27,1722.54,Brazil
Inter de Limeira,2026-07-04,1719.74,Brazil
Inter de Limeira,2026-07-12,1725.26,Brazil
Internacional,2023-07-23,1895.02,Brazil
Internacional,2023-07-29,1901.97,Brazil
Internacional,2023-08-02,1914.68,Brazil
Internacional,2023-08-05,1889.57,Brazil
Internacional,2023-08-09,1897.15,Brazil
Internacional,2023-08-13,1903.67,Brazil
Internacional,2023-08-19,1881.77,Brazil
Internacional,2023-08-23,1832.91,Brazil
Internacional,2023-08-26,1838.55,Brazil
Internacional,2023-08-30,1854.66,Brazil
Internacional,2023-09-02,1862.02,Brazil
Internacional,2023-09-14,1856.52,Brazil
Internacional,2023-09-22,1854.54,Brazil
Internacional,2023-09-28,1872.34,Brazil
Internacional,2023-10-01,1846.26,Brazil
Internacional,2023-10-05,1861.49,Brazil
Internacional,2023-10-08,1869.56,Brazil
Internacional,2023-10-19,1873.53,Brazil
Internacional,2023-10-22,1890.24,Brazil
Internacional,2023-10-27,1892.52,Brazil
Internacional,2023-10-29,1894.22,Brazil
Internacional,2023-11-01,1887.93,Brazil
Internacional,2023-11-05,1889.39,Brazil
Internacional,2023-11-08,1898.54,Brazil
Internacional,2023-11-12,1905.85,Brazil
Internacional,2023-11-26,1900.99,Brazil
Internacional,2023-11-30,1911.28,Brazil
Internacional,2023-12-02,1908.2,Brazil
Internacional,2023-12-07,1917.45,Brazil
Internacional,2024-01-21,1898.77,Brazil
Internacional,2024-01-24,1874.96,Brazil
Internacional,2024-01-27,1891.11,Brazil
Internacional,2024-01-31,1906.57,Brazil
Internacional,2024-02-03,1913.42,Brazil
Internacional,2024-02-08,1954.89,Brazil
Internacional,2024-02-11,1947.98,Brazil
Internacional,2024-02-15,1938.82,Brazil
Internacional,2024-02-19,1936.8,Brazil
Internacional,2024-02-25,1928.68,Brazil
Internacional,2024-02-29,1930.99,Brazil
Internacional,2024-03-02,1899.34,Brazil
Internacional,2024-03-09,1893.09,Brazil
Internacional,2024-03-14,1930.09,Brazil
Internacional,2024-03-17,1975.86,Brazil
Internacional,2024-03-26,1999.54,Brazil
Internacional,2024-04-03,1973.2,Brazil
Internacional,2024-04-11,1987.33,Brazil
Internacional,2024-04-13,1935.32,Brazil
Internacional,2024-04-18,1929.53,Brazil
Internacional,2024-04-21,1925.47,Brazil
Internacional,2024-04-26,1913.2,Brazil
Internacional,2024-04-29,1946.01,Brazil
Internacional,2024-05-29,1960.2,Brazil
Internacional,2024-06-01,1981.62,Brazil
Internacional,2024-06-05,1997.9,Brazil
Internacional,2024-06-09,2009.7,Brazil
Internacional,2024-06-14,1992.25,Brazil
Internacional,2024-06-16,1962.49,Brazil
Internacional,2024-06-20,1950.53,Brazil
Internacional,2024-06-22,1948.93,Brazil
Internacional,2024-06-27,1963.43,Brazil
Internacional,2024-06-30,1961.81,Brazil
Internacional,2024-07-05,1941.88,Brazil
Internacional,2024-07-07,1949.01,Brazil
Internacional,2024-07-11,1939.38,Brazil
Internacional,2024-07-13,1963.36,Brazil
Internacional,2024-07-17,1957.72,Brazil
Internacional,2024-07-20,1939.94,Brazil
Internacional,2024-07-24,1961.16,Brazil
Internacional,2024-07-28,1960.72,Brazil
Internacional,2024-08-04,1955.52,Brazil
Internacional,2024-08-12,1937.28,Brazil
Internacional,2024-08-15,1921.97,Brazil
Internacional,2024-08-18,1937.16,Brazil
Internacional,2024-08-26,1941.29,Brazil
Internacional,2024-08-29,1949.84,Brazil
Internacional,2024-09-01,1948.56,Brazil
Internacional,2024-09-12,1941.63,Brazil
Internacional,2024-09-17,1983.43,Brazil
Internacional,2024-09-22,2009.2,Brazil
Internacional,2024-09-26,2002.05,Brazil
Internacional,2024-09-29,2013.95,Brazil
Internacional,2024-10-06,2005.84,Brazil
Internacional,2024-10-19,1999.44,Brazil
Internacional,2024-10-27,2037.29,Brazil
Internacional,2024-10-30,2051.91,Brazil
Internacional,2024-11-06,2053.3,Brazil
Internacional,2024-11-08,2060.17,Brazil
Internacional,2024-11-22,2054.76,Brazil
Internacional,2024-11-24,2045.4,Brazil
Internacional,2024-12-01,2014.81,Brazil
Internacional,2024-12-05,1994.42,Brazil
Internacional,2024-12-08,1994.37,Brazil
Internacional,2025-01-22,1993.82,Brazil
Internacional,2025-01-25,1993.56,Brazil
Internacional,2025-01-29,2000.35,Brazil
Internacional,2025-02-03,2019.76,Brazil
Internacional,2025-02-06,1975.53,Brazil
Internacional,2025-02-09,1971.61,Brazil
Internacional,2025-02-13,1993.45,Brazil
Internacional,2025-02-15,1965.58,Brazil
Internacional,2025-02-22,1951.87,Brazil
Internacional,2025-03-02,1990.55,Brazil
Internacional,2025-03-08,2003.01,Brazil
Internacional,2025-03-16,2026.32,Brazil
Internacional,2025-03-30,2024.89,Brazil
Internacional,2025-04-04,2022.09,Brazil
Internacional,2025-04-06,2032.71,Brazil
Internacional,2025-04-11,2026.54,Brazil
Internacional,2025-04-14,2022.7,Brazil
Internacional,2025-04-17,2014.99,Brazil
Internacional,2025-04-20,2031.42,Brazil
Internacional,2025-04-23,2045.64,Brazil
Internacional,2025-04-26,2034.08,Brazil
Internacional,2025-04-30,2055.82,Brazil
Internacional,2025-05-03,2042.61,Brazil
Internacional,2025-05-09,2001.32,Brazil
Internacional,2025-05-12,2001.72,Brazil
Internacional,2025-05-16,2000.39,Brazil
Internacional,2025-05-19,1963.28,Brazil
Internacional,2025-05-23,2006.3,Brazil
Internacional,2025-05-25,1958.47,Brazil
Internacional,2025-05-29,1944.64,Brazil
Internacional,2025-06-02,1946.77,Brazil
Internacional,2025-06-13,1947.89,Brazil
Internacional,2025-07-12,1954.86,Brazil
Internacional,2025-07-20,1971.09,Brazil
Internacional,2025-07-24,1991.27,Brazil
Internacional,2025-07-27,1967.05,Brazil
Internacional,2025-07-31,1979.8,Brazil
Internacional,2025-08-04,1956.39,Brazil
Internacional,2025-08-07,1973.55,Brazil
Internacional,2025-08-09,1975.14,Brazil
Internacional,2025-08-14,1959.74,Brazil
Internacional,2025-08-17,1955.67,Brazil
Internacional,2025-08-21,1972.95,Brazil
Internacional,2025-08-23,1970.86,Brazil
Internacional,2025-09-01,1965.28,Brazil
Internacional,2025-09-13,1945.26,Brazil
Internacional,2025-09-21,1937.99,Brazil
Internacional,2025-09-27,1918.52,Brazil
Internacional,2025-10-02,1933.51,Brazil
Internacional,2025-10-04,1920.94,Brazil
Internacional,2025-10-16,1929.57,Brazil
Internacional,2025-10-19,1928.24,Brazil
Internacional,2025-10-23,1906.04,Brazil
Internacional,2025-10-25,1910.62,Brazil
Internacional,2025-11-02,1892.38,Brazil
Internacional,2025-11-05,1899.36,Brazil
Internacional,2025-11-08,1901.97,Brazil
Internacional,2025-11-21,1894.64,Brazil
Internacional,2025-11-25,1900.31,Brazil
Internacional,2025-11-28,1920.53,Brazil
Internacional,2025-12-04,1933.12,Brazil
Internacional,2025-12-07,1940.04,Brazil
Internacional,2026-01-11,1891.35,Brazil
Internacional,2026-01-15,1862.07,Brazil
Internacional,2026-01-18,1835.95,Brazil
Internacional,2026-01-21,1881.99,Brazil
Internacional,2026-01-26,1855.49,Brazil
Internacional,2026-01-28,1837.9,Brazil
Internacional,2026-01-31,1795.24,Brazil
Internacional,2026-02-04,1783.94,Brazil
Internacional,2026-02-08,1785.18,Brazil
Internacional,2026-02-13,1786.43,Brazil
Internacional,2026-02-16,1850.44,Brazil
Internacional,2026-02-21,1876.32,Brazil
Internacional,2026-02-25,1903.78,Brazil
Internacional,2026-03-01,1917.09,Brazil
Internacional,2026-03-08,1923.66,Brazil
Internacional,2026-03-11,1915.97,Brazil
Internacional,2026-03-15,1939.07,Brazil
Internacional,2026-03-19,1951.59,Brazil
Internacional,2026-03-22,1946.89,Brazil
Internacional,2026-04-02,1942.05,Brazil
Internacional,2026-04-06,1945.15,Brazil
Internacional,2026-04-12,1944.4,Brazil
Internacional,2026-04-19,1934.97,Brazil
Internacional,2026-04-23,1931.54,Brazil
Internacional,2026-04-25,1943.35,Brazil
Internacional,2026-05-03,1933.44,Brazil
Internacional,2026-05-09,1934.38,Brazil
Internacional,2026-05-13,1953.22,Brazil
Internacional,2026-05-16,1937.28,Brazil
Internacional,2026-05-23,1937.54,Brazil
Internacional,2026-05-31,1933.43,Brazil
Internacional,2026-07-23,1931.68,Brazil
Internacional,2026-07-25,1912.68,Brazil
Ituano,2023-07-22,1714.6,Brazil
Ituano,2023-07-29,1703.95,Brazil
Ituano,2023-08-03,1695.72,Brazil
Ituano,2023-08-05,1686.16,Brazil
Ituano,2023-08-15,1696.24,Brazil
Ituano,2023-08-19,1695.12,Brazil
Ituano,2023-08-26,1683.68,Brazil
Ituano,2023-08-31,1695.47,Brazil
Ituano,2023-09-08,1706.42,Brazil
Ituano,2023-09-14,1695.84,Brazil
Ituano,2023-09-23,1698.89,Brazil
Ituano,2023-09-30,1704.9,Brazil
Ituano,2023-10-07,1703.73,Brazil
Ituano,2023-10-14,1705.03,Brazil
Ituano,2023-10-24,1724.44,Brazil
Ituano,2023-10-28,1725.99,Brazil
Ituano,2023-11-04,1718.89,Brazil
Ituano,2023-11-11,1714.59,Brazil
Ituano,2023-11-17,1713.56,Brazil
Ituano,2023-11-25,1710.79,Brazil
Ituano,2024-01-21,1743.35,Brazil
Ituano,2024-01-24,1727.12,Brazil
Ituano,2024-01-28,1702.53,Brazil
Ituano,2024-02-01,1696.7,Brazil
Ituano,2024-02-04,1694.21,Brazil
Ituano,2024-02-09,1676.8,Brazil
Ituano,2024-02-11,1667.44,Brazil
Ituano,2024-02-14,1669.34,Brazil
Ituano,2024-02-18,1649.26,Brazil
Ituano,2024-02-22,1660.78,Brazil
Ituano,2024-02-24,1671.99,Brazil
Ituano,2024-03-03,1661.93,Brazil
Ituano,2024-03-10,1650.97,Brazil
Ituano,2024-04-20,1641.17,Brazil
Ituano,2024-04-27,1641.88,Brazil
Ituano,2024-05-05,1645.26,Brazil
Ituano,2024-05-11,1625.34,Brazil
Ituano,2024-05-16,1617.12,Brazil
Ituano,2024-05-19,1633.54,Brazil
Ituano,2024-05-26,1621.01,Brazil
Ituano,2024-06-02,1619.64,Brazil
Ituano,2024-06-08,1621.19,Brazil
Ituano,2024-06-15,1645.76,Brazil
Ituano,2024-06-19,1656.41,Brazil
Ituano,2024-06-23,1647.51,Brazil
Ituano,2024-06-30,1642.96,Brazil
Ituano,2024-07-07,1649.6,Brazil
Ituano,2024-07-16,1636.2,Brazil
Ituano,2024-07-20,1627.3,Brazil
Ituano,2024-07-24,1621.44,Brazil
Ituano,2024-07-27,1613.89,Brazil
Ituano,2024-08-04,1613.47,Brazil
Ituano,2024-08-10,1615.47,Brazil
Ituano,2024-08-16,1628.91,Brazil
Ituano,2024-08-21,1633.49,Brazil
Ituano,2024-08-24,1636.47,Brazil
Ituano,2024-09-03,1649.68,Brazil
Ituano,2024-09-07,1662.65,Brazil
Ituano,2024-09-14,1672.21,Brazil
Ituano,2024-09-18,1680.58,Brazil
Ituano,2024-09-21,1707.82,Brazil
Ituano,2024-09-28,1700.35,Brazil
Ituano,2024-10-05,1705.65,Brazil
Ituano,2024-10-14,1694.04,Brazil
Ituano,2024-10-19,1684.25,Brazil
Ituano,2024-10-24,1677.09,Brazil
Ituano,2024-10-28,1676.57,Brazil
Ituano,2024-11-05,1675.28,Brazil
Ituano,2024-11-12,1680.8,Brazil
Ituano,2024-11-17,1683.89,Brazil
Ituano,2024-11-23,1675.99,Brazil
Ituano,2025-01-16,1670.13,Brazil
Ituano,2025-01-19,1659.86,Brazil
Ituano,2025-01-22,1671.48,Brazil
Ituano,2025-01-25,1680.01,Brazil
Ituano,2025-01-29,1687.93,Brazil
Ituano,2025-02-01,1664.28,Brazil
Ituano,2025-02-05,1691.93,Brazil
Ituano,2025-02-08,1705.56,Brazil
Ituano,2025-02-12,1707.51,Brazil
Ituano,2025-02-15,1708.7,Brazil
Ituano,2025-02-19,1680.46,Brazil
Ituano,2025-02-23,1689.45,Brazil
Ituano,2025-02-26,1685.99,Brazil
Ituano,2025-03-01,1686.7,Brazil
Ituano,2025-03-08,1709.43,Brazil
Ituano,2025-03-15,1701.88,Brazil
Ituano,2025-03-19,1705.11,Brazil
Ituano,2025-03-23,1703.2,Brazil
Ituano,2025-03-29,1695.34,Brazil
Ituano,2025-04-12,1733.8,Brazil
Ituano,2025-04-20,1738.81,Brazil
Ituano,2025-04-27,1718.02,Brazil
Ituano,2025-05-03,1710.2,Brazil
Ituano,2025-05-13,1709.27,Brazil
Ituano,2025-05-19,1697.66,Brazil
Ituano,2025-05-25,1703.31,Brazil
Ituano,2025-06-02,1693.77,Brazil
Ituano,2025-06-14,1673.77,Brazil
Ituano,2025-06-30,1670.93,Brazil
Ituano,2025-07-05,1678.53,Brazil
Ituano,2025-07-13,1672.36,Brazil
Ituano,2025-07-19,1672.36,Brazil
Ituano,2025-07-27,1683.18,Brazil
Ituano,2025-08-05,1683.66,Brazil
Ituano,2025-08-10,1682.89,Brazil
Ituano,2025-08-17,1661.45,Brazil
Ituano,2025-08-23,1653.65,Brazil
Ituano,2025-08-30,1698.97,Brazil
Ituano,2026-01-10,1702.43,Brazil
Ituano,2026-01-14,1667.62,Brazil
Ituano,2026-01-17,1699.81,Brazil
Ituano,2026-01-21,1673.08,Brazil
Ituano,2026-01-25,1682.92,Brazil
Ituano,2026-01-28,1695.51,Brazil
Ituano,2026-02-01,1685.24,Brazil
Ituano,2026-02-07,1677.49,Brazil
Ituano,2026-02-11,1680.68,Brazil
Ituano,2026-02-14,1693.24,Brazil
Ituano,2026-02-18,1691.22,Brazil
Ituano,2026-02-21,1698.07,Brazil
Ituano,2026-02-26,1706.21,Brazil
Ituano,2026-03-01,1693.78,Brazil
Ituano,2026-03-07,1694.92,Brazil
Ituano,2026-03-14,1701.49,Brazil
Ituano,2026-03-18,1715.26,Brazil
Ituano,2026-03-25,1711.38,Brazil
Ituano,2026-03-28,1726.16,Brazil
Ituano,2026-04-05,1734.64,Brazil
Ituano,2026-04-09,1712.19,Brazil
Ituano,2026-04-13,1708.18,Brazil
Ituano,2026-04-16,1695.1,Brazil
Ituano,2026-04-18,1665.49,Brazil
Ituano,2026-04-24,1623.74,Brazil
Ituano,2026-04-27,1641.72,Brazil
Ituano,2026-05-01,1654.55,Brazil
Ituano,2026-05-05,1691.74,Brazil
Ituano,2026-05-11,1704.13,Brazil
Ituano,2026-05-17,1710.13,Brazil
Ituano,2026-05-26,1699.72,Brazil
Ituano,2026-05-31,1678.4,Brazil
Ituano,2026-06-14,1689.76,Brazil
Ituano,2026-06-21,1692.08,Brazil
Ituano,2026-06-29,1727.1,Brazil
Ituano,2026-07-05,1741.01,Brazil
Ituano,2026-07-12,1735.76,Brazil
Londrina PR,2023-07-25,1646.1,Brazil
Londrina PR,2023-07-29,1649.94,Brazil
Londrina PR,2023-08-03,1652.78,Brazil
Londrina PR,2023-08-08,1644.72,Brazil
Londrina PR,2023-08-12,1642.47,Brazil
Londrina PR,2023-08-18,1640.28,Brazil
Londrina PR,2023-08-26,1636.74,Brazil
Londrina PR,2023-09-02,1630.53,Brazil
Londrina PR,2023-09-07,1622.63,Brazil
Londrina PR,2023-09-14,1633.22,Brazil
Londrina PR,2023-09-24,1630.92,Brazil
Londrina PR,2023-09-29,1642.3,Brazil
Londrina PR,2023-10-04,1637.14,Brazil
Londrina PR,2023-10-15,1639.53,Brazil
Londrina PR,2023-10-21,1648.87,Brazil
Londrina PR,2023-10-29,1648.22,Brazil
Londrina PR,2023-11-04,1646.74,Brazil
Londrina PR,2023-11-10,1641.49,Brazil
Londrina PR,2023-11-18,1610.26,Brazil
Londrina PR,2023-11-25,1592.72,Brazil
Londrina PR,2024-01-18,1608.8,Brazil
Londrina PR,2024-01-21,1594.26,Brazil
Londrina PR,2024-01-26,1592.31,Brazil
Londrina PR,2024-01-28,1621.15,Brazil
Londrina PR,2024-02-01,1619.03,Brazil
Londrina PR,2024-02-03,1601.55,Brazil
Londrina PR,2024-02-08,1616.62,Brazil
Londrina PR,2024-02-10,1653.72,Brazil
Londrina PR,2024-02-14,1634.07,Brazil
Londrina PR,2024-02-18,1620.24,Brazil
Londrina PR,2024-02-25,1632.49,Brazil
Londrina PR,2024-03-02,1625.45,Brazil
Londrina PR,2024-03-10,1629.24,Brazil
Londrina PR,2024-04-23,1661.16,Brazil
Londrina PR,2024-04-28,1653.99,Brazil
Londrina PR,2024-05-07,1661.93,Brazil
Londrina PR,2024-05-12,1667.3,Brazil
Londrina PR,2024-05-19,1681.8,Brazil
Londrina PR,2024-05-27,1662.12,Brazil
Londrina PR,2024-06-02,1651.74,Brazil
Londrina PR,2024-06-09,1659.51,Brazil
Londrina PR,2024-06-16,1655.33,Brazil
Londrina PR,2024-06-23,1662.5,Brazil
Londrina PR,2024-07-02,1684.72,Brazil
Londrina PR,2024-07-07,1706.25,Brazil
Londrina PR,2024-07-13,1719.58,Brazil
Londrina PR,2024-07-20,1728.18,Brazil
Londrina PR,2024-07-30,1730.67,Brazil
Londrina PR,2024-08-04,1710.77,Brazil
Londrina PR,2024-08-11,1708.08,Brazil
Londrina PR,2024-08-18,1693.82,Brazil
Londrina PR,2024-08-24,1687.64,Brazil
Londrina PR,2024-09-03,1691.65,Brazil
Londrina PR,2024-09-08,1686.41,Brazil
Londrina PR,2024-09-14,1693.28,Brazil
Londrina PR,2024-09-22,1692.08,Brazil
Londrina PR,2024-09-29,1702.96,Brazil
Londrina PR,2024-10-05,1710.26,Brazil
Londrina PR,2025-01-12,1744.91,Brazil
Londrina PR,2025-01-16,1716.75,Brazil
Londrina PR,2025-01-18,1702.74,Brazil
Londrina PR,2025-01-23,1689.46,Brazil
Londrina PR,2025-01-26,1700.92,Brazil
Londrina PR,2025-01-30,1692.42,Brazil
Londrina PR,2025-02-02,1700.38,Brazil
Londrina PR,2025-02-06,1692.22,Brazil
Londrina PR,2025-02-09,1706.16,Brazil
Londrina PR,2025-02-12,1700.22,Brazil
Londrina PR,2025-02-15,1716.6,Brazil
Londrina PR,2025-02-23,1708.06,Brazil
Londrina PR,2025-03-01,1672.94,Brazil
